ID,Maths,Literature,Foreign_Language,Physics,Chemistry,Biology,History,Geography,Civic_Education
45000001,6.0,5.0,5.6,-1.0,-1.0,-1.0,5.5,4.75,6.0
45000002,6.6,6.5,5.0,-1.0,-1.0,-1.0,4.5,5.5,6.5
45000003,5.6,4.75,4.6,-1.0,-1.0,-1.0,3.75,6.0,6.0
45000004,6.6,3.25,5.0,-1.0,-1.0,-1.0,3.0,4.5,4.75
45000005,6.8,2.5,4.2,-1.0,-1.0,-1.0,4.75,4.75,6.0
45000006,7.8,6.0,5.2,7.0,7.5,7.25,-1.0,-1.0,-1.0
45000007,5.6,6.5,5.2,-1.0,-1.0,-1.0,4.25,3.5,5.5
45000008,4.8,5.5,6.2,-1.0,-1.0,-1.0,7.0,6.75,7.5
45000009,6.6,4.0,5.2,-1.0,-1.0,-1.0,8.25,5.75,6.75
45000010,3.4,4.5,3.6,-1.0,-1.0,-1.0,6.5,3.5,8.25
45000011,6.6,5.75,4.2,-1.0,-1.0,-1.0,7.25,6.75,8.0
45000012,6.0,4.25,4.0,-1.0,-1.0,-1.0,5.75,4.75,6.5
45000013,5.4,6.0,4.2,-1.0,-1.0,-1.0,6.0,5.5,7.5
45000014,5.8,4.75,5.4,-1.0,-1.0,-1.0,4.25,6.75,9.25
45000015,7.0,6.5,6.6,-1.0,-1.0,-1.0,5.25,6.0,8.5
45000016,3.2,4.5,5.6,-1.0,-1.0,-1.0,4.5,5.0,8.0
45000017,5.2,5.25,5.0,-1.0,-1.0,-1.0,5.25,6.5,8.0
45000018,5.2,4.5,5.4,-1.0,-1.0,-1.0,7.5,5.75,8.75
45000019,4.4,6.25,3.8,-1.0,-1.0,-1.0,8.25,6.5,8.25
45000020,5.8,4.75,4.6,-1.0,-1.0,-1.0,6.75,5.5,8.0
45000021,6.6,5.5,3.4,-1.0,-1.0,-1.0,5.5,6.25,8.0
45000022,5.4,6.0,3.8,-1.0,-1.0,-1.0,6.25,5.5,8.0
45000023,6.8,7.0,6.0,-1.0,-1.0,-1.0,5.75,8.25,8.75
45000024,5.2,5.5,6.0,-1.0,-1.0,-1.0,7.25,7.5,8.75
45000025,7.4,5.5,4.6,-1.0,-1.0,-1.0,7.0,6.25,9.0
45000026,4.6,4.5,4.8,-1.0,-1.0,-1.0,3.5,5.0,7.75
