ID,Maths,Literature,Foreign_Language,Physics,Chemistry,Biology,History,Geography,Civic_Education
55000001,4.0,5.5,3.0,-1.0,-1.0,-1.0,3.75,6.25,7.5
55000002,5.2,5.0,4.4,-1.0,-1.0,-1.0,7.25,7.25,8.75
55000003,5.0,7.5,3.0,-1.0,-1.0,-1.0,5.5,7.75,8.25
55000004,4.6,5.5,3.6,-1.0,-1.0,-1.0,6.75,5.75,7.75
55000005,9.0,6.5,8.2,7.0,9.25,8.25,-1.0,-1.0,-1.0
55000006,5.2,5.75,2.8,-1.0,-1.0,-1.0,5.25,6.25,8.0
55000007,7.4,7.0,7.4,7.75,6.75,6.5,-1.0,-1.0,-1.0
55000008,7.2,8.0,3.6,6.5,6.75,3.75,-1.0,-1.0,-1.0
55000009,7.4,6.0,7.8,-1.0,-1.0,-1.0,7.25,6.75,8.5
55000010,5.2,6.0,2.6,-1.0,-1.0,-1.0,6.25,6.75,8.75
55000011,6.4,6.5,6.2,-1.0,-1.0,-1.0,7.25,7.25,8.5
55000012,5.0,5.5,2.6,-1.0,-1.0,-1.0,6.0,7.75,7.75
55000013,4.8,7.25,2.8,-1.0,-1.0,-1.0,5.75,6.75,6.75
55000014,7.6,6.75,7.8,-1.0,-1.0,-1.0,8.0,7.5,8.5
55000015,7.6,8.75,6.2,-1.0,-1.0,-1.0,9.75,8.0,8.75
55000016,7.4,6.25,5.2,6.0,7.5,5.0,-1.0,-1.0,-1.0
55000017,5.6,7.0,5.2,-1.0,-1.0,-1.0,5.25,6.75,8.5
55000018,6.4,6.75,3.6,-1.0,-1.0,-1.0,7.25,7.0,8.25
55000019,4.6,5.75,3.4,-1.0,-1.0,-1.0,7.0,7.5,7.0
55000020,6.4,6.75,3.4,-1.0,-1.0,-1.0,8.0,7.75,7.75
55000021,6.6,7.75,5.6,7.0,5.75,5.5,-1.0,-1.0,-1.0
55000022,8.0,7.0,5.6,7.25,7.5,7.25,-1.0,-1.0,-1.0
55000023,9.0,7.75,7.2,6.75,6.25,6.5,-1.0,-1.0,-1.0
55000024,8.2,6.5,5.8,7.0,8.5,5.75,-1.0,-1.0,-1.0
55000025,7.6,8.5,5.8,-1.0,-1.0,-1.0,8.0,7.75,9.25
55000026,7.0,6.75,3.4,-1.0,-1.0,-1.0,6.75,7.5,8.5
55000027,6.6,6.0,4.4,-1.0,-1.0,-1.0,6.5,8.0,7.75
55000028,5.8,7.5,4.4,-1.0,-1.0,-1.0,7.75,6.75,8.75
55000029,8.2,6.75,8.8,7.75,6.25,5.25,-1.0,-1.0,-1.0
55000030,5.4,6.25,4.8,-1.0,-1.0,-1.0,7.25,8.0,9.0
55000031,6.2,6.75,3.4,-1.0,-1.0,-1.0,6.5,7.75,8.0
55000032,8.2,6.5,5.2,6.75,7.25,7.25,-1.0,-1.0,-1.0
55000033,5.2,6.0,3.8,-1.0,-1.0,-1.0,6.75,7.25,8.0
55000034,7.6,7.0,7.0,5.25,6.25,8.0,-1.0,-1.0,-1.0
55000035,3.6,5.25,1.0,-1.0,-1.0,-1.0,3.0,5.5,5.75
55000036,6.0,5.0,2.8,-1.0,-1.0,-1.0,6.0,6.5,7.25
55000037,4.8,6.75,3.4,-1.0,-1.0,-1.0,4.25,5.5,6.25
55000038,6.8,5.5,5.8,-1.0,-1.0,-1.0,5.5,6.75,8.25
55000039,7.0,5.75,3.8,-1.0,-1.0,-1.0,6.0,5.75,8.75
55000040,5.8,5.5,3.2,-1.0,-1.0,-1.0,6.0,7.25,8.0
55000041,4.6,7.0,3.4,-1.0,-1.0,-1.0,4.25,6.75,8.0
55000042,5.8,5.0,3.4,-1.0,-1.0,-1.0,7.75,7.25,8.5
55000043,4.0,3.25,2.4,-1.0,-1.0,-1.0,5.0,5.75,6.5
55000044,7.0,5.5,3.4,4.5,4.5,4.75,-1.0,-1.0,-1.0
55000045,4.6,5.5,3.4,-1.0,-1.0,-1.0,7.25,8.75,8.5
55000046,8.4,5.75,5.0,7.25,7.0,5.25,-1.0,-1.0,-1.0
55000047,2.0,6.0,2.4,-1.0,-1.0,-1.0,4.75,6.75,7.25
55000048,8.2,8.0,5.0,7.0,8.75,7.0,-1.0,-1.0,-1.0
55000049,7.8,7.5,6.6,7.75,7.75,6.75,-1.0,-1.0,-1.0
55000050,7.2,7.5,5.8,-1.0,-1.0,-1.0,7.5,7.25,9.25
55000051,8.6,8.25,6.8,7.0,7.75,7.25,-1.0,-1.0,-1.0
55000052,7.2,6.25,7.0,-1.0,-1.0,-1.0,7.25,7.75,9.0
55000053,8.0,8.75,7.6,-1.0,-1.0,-1.0,8.25,7.5,8.5
55000054,8.6,6.25,8.0,6.5,8.0,4.75,-1.0,-1.0,-1.0
55000055,5.0,6.25,4.4,-1.0,-1.0,-1.0,4.25,5.75,7.0
55000056,2.4,4.25,2.8,-1.0,-1.0,-1.0,4.0,5.0,6.25
55000057,7.2,7.33,5.0,-1.0,-1.0,-1.0,7.75,7.5,9.0
55000058,6.2,6.25,1.8,-1.0,-1.0,-1.0,5.0,7.0,7.0
55000059,6.8,6.75,4.4,-1.0,-1.0,-1.0,9.0,8.5,9.25
55000060,6.8,7.25,5.6,-1.0,-1.0,-1.0,7.25,6.5,9.5
55000061,7.2,7.0,5.2,-1.0,-1.0,-1.0,6.0,7.0,8.75
55000062,5.4,6.75,3.2,-1.0,-1.0,-1.0,6.75,8.25,8.5
55000063,5.4,6.75,3.2,-1.0,-1.0,-1.0,6.75,7.5,8.0
55000064,5.6,6.75,5.8,-1.0,-1.0,-1.0,7.75,8.5,8.5
55000065,4.6,8.0,9.0,-1.0,-1.0,-1.0,8.25,8.75,8.75
55000066,4.8,4.5,3.8,3.0,6.0,4.75,-1.0,-1.0,-1.0
55000067,5.2,5.25,3.0,-1.0,-1.0,-1.0,4.5,6.75,5.75
55000068,6.0,6.5,3.8,-1.0,-1.0,-1.0,6.0,7.0,8.75
55000069,7.4,6.0,3.8,-1.0,-1.0,-1.0,8.5,8.75,9.5
55000070,7.0,7.0,5.0,-1.0,-1.0,-1.0,6.0,6.25,8.75
55000071,8.6,5.0,4.4,7.75,7.75,6.25,-1.0,-1.0,-1.0
55000072,8.2,7.25,5.2,6.75,8.0,5.75,-1.0,-1.0,-1.0
55000073,6.8,5.5,3.2,-1.0,-1.0,-1.0,5.0,6.5,7.5
55000074,5.8,6.5,4.6,-1.0,-1.0,-1.0,7.5,6.5,7.75
55000075,4.6,6.75,4.8,-1.0,-1.0,-1.0,5.0,7.75,7.5
55000076,5.2,6.5,5.0,-1.0,-1.0,-1.0,7.5,7.75,8.0
55000077,5.4,6.0,4.4,4.25,6.25,5.0,-1.0,-1.0,-1.0
55000078,2.8,4.0,2.6,-1.0,-1.0,-1.0,3.0,5.0,6.75
55000079,7.6,5.0,5.2,-1.0,-1.0,-1.0,6.25,6.75,8.25
55000080,5.0,5.0,1.6,-1.0,-1.0,-1.0,6.25,7.5,7.25
55000081,5.4,5.0,5.0,-1.0,-1.0,-1.0,8.75,7.75,7.75
55000082,6.4,6.42,3.8,-1.0,-1.0,-1.0,8.0,8.5,9.25
55000083,4.2,3.0,2.8,-1.0,-1.0,-1.0,7.25,7.5,7.75
55000084,6.6,7.75,5.0,-1.0,-1.0,-1.0,7.0,8.25,9.0
55000085,5.6,7.25,2.4,-1.0,-1.0,-1.0,6.0,7.75,7.25
55000086,7.0,6.25,4.2,-1.0,-1.0,-1.0,7.5,7.5,9.75
55000087,7.0,6.75,5.2,6.5,7.0,7.25,-1.0,-1.0,-1.0
55000088,6.0,6.5,5.2,-1.0,-1.0,-1.0,6.0,7.5,8.0
55000089,7.6,5.0,7.4,6.25,7.25,7.0,-1.0,-1.0,-1.0
55000090,5.6,5.5,5.4,-1.0,-1.0,-1.0,5.75,7.25,8.5
55000091,5.0,6.0,4.0,-1.0,-1.0,-1.0,8.5,8.25,7.25
55000092,3.8,6.5,3.8,-1.0,-1.0,-1.0,5.75,6.5,6.75
55000093,3.8,5.25,2.8,-1.0,-1.0,-1.0,5.0,5.5,7.75
55000094,8.0,6.75,3.8,6.25,7.0,6.75,-1.0,-1.0,-1.0
55000095,6.2,5.25,3.4,-1.0,-1.0,-1.0,4.75,7.5,8.0
55000096,7.2,6.5,3.8,-1.0,-1.0,-1.0,5.5,7.0,9.0
55000097,6.0,5.0,3.6,-1.0,-1.0,-1.0,7.5,6.75,7.75
55000098,8.2,5.25,7.6,8.75,8.0,6.5,-1.0,-1.0,-1.0
55000099,5.8,5.5,4.8,-1.0,-1.0,-1.0,7.0,5.5,7.5
55000100,3.8,5.0,2.6,-1.0,-1.0,-1.0,3.75,6.5,6.5
55000101,8.0,5.75,8.2,6.75,6.0,5.5,-1.0,-1.0,-1.0
55000102,8.2,6.5,4.0,-1.0,-1.0,-1.0,6.25,6.5,8.5
55000103,6.6,6.25,5.0,-1.0,-1.0,-1.0,8.75,9.25,8.75
