ID,Maths,Literature,Foreign_Language,Physics,Chemistry,Biology,History,Geography,Civic_Education
25000001,8.8,8.25,7.6,-1.0,-1.0,-1.0,10.0,7.75,9.75
25000002,8.6,8.0,9.6,-1.0,-1.0,-1.0,8.75,8.5,9.25
25000003,8.2,7.5,9.6,-1.0,-1.0,-1.0,7.75,8.25,9.0
25000004,7.4,7.0,9.6,5.5,7.75,8.25,-1.0,-1.0,-1.0
25000005,8.6,7.0,6.6,7.5,8.5,5.75,-1.0,-1.0,-1.0
25000006,8.6,7.5,9.4,8.75,7.25,6.25,-1.0,-1.0,-1.0
25000007,6.2,8.25,8.2,-1.0,-1.0,-1.0,8.75,9.0,9.25
25000008,8.8,8.25,5.6,6.25,8.5,8.25,-1.0,-1.0,-1.0
25000009,8.8,7.75,9.6,-1.0,-1.0,-1.0,7.0,7.25,9.25
25000010,9.2,7.0,8.2,7.0,8.75,8.5,-1.0,-1.0,-1.0
25000011,8.8,8.75,8.6,-1.0,-1.0,-1.0,9.75,8.75,9.25
25000012,8.6,7.5,9.4,-1.0,-1.0,-1.0,9.0,7.25,8.25
25000013,8.4,7.5,8.6,8.0,5.5,4.25,-1.0,-1.0,-1.0
25000014,8.8,7.25,8.8,7.75,6.0,8.25,-1.0,-1.0,-1.0
25000015,8.4,8.0,4.8,7.5,7.75,5.0,-1.0,-1.0,-1.0
25000016,8.4,8.75,9.2,-1.0,-1.0,-1.0,6.25,7.0,8.25
25000017,8.6,9.0,8.8,-1.0,-1.0,-1.0,8.5,6.75,9.75
25000018,8.6,9.5,9.0,-1.0,-1.0,-1.0,7.5,7.75,8.5
25000019,8.4,6.5,7.2,-1.0,-1.0,-1.0,6.75,7.5,8.5
25000020,7.6,5.25,6.6,6.25,8.5,4.25,-1.0,-1.0,-1.0
25000021,7.4,7.75,8.6,5.75,8.5,4.0,-1.0,-1.0,-1.0
25000022,7.6,8.25,5.6,-1.0,-1.0,-1.0,9.75,8.25,9.75
25000023,7.8,9.0,9.0,-1.0,-1.0,-1.0,7.25,8.5,9.75
25000024,8.6,9.0,8.2,-1.0,-1.0,-1.0,8.0,6.75,9.0
25000025,9.0,9.25,9.2,-1.0,-1.0,-1.0,8.0,8.0,9.25
25000026,6.2,7.75,-1.0,-1.0,-1.0,-1.0,7.5,7.5,8.5
25000027,8.6,9.0,9.0,-1.0,-1.0,-1.0,9.0,9.5,10.0
25000028,8.2,9.25,6.2,-1.0,-1.0,-1.0,9.25,9.25,8.25
25000029,8.0,8.75,7.8,-1.0,-1.0,-1.0,8.0,7.25,8.75
25000030,8.8,8.75,7.0,5.75,9.0,7.25,-1.0,-1.0,-1.0
25000031,8.0,8.75,-1.0,-1.0,-1.0,-1.0,6.75,8.5,9.75
25000032,8.4,6.0,6.8,6.75,8.5,5.5,-1.0,-1.0,-1.0
25000033,8.8,9.5,9.6,-1.0,-1.0,-1.0,7.75,8.0,8.75
25000034,7.8,8.5,9.0,-1.0,-1.0,-1.0,9.5,7.75,10.0
25000035,8.8,8.5,9.8,-1.0,-1.0,-1.0,8.5,9.0,8.5
