ID,Maths,Literature,Foreign_Language,Physics,Chemistry,Biology,History,Geography,Civic_Education
33000001,6.2,6.0,4.2,-1.0,-1.0,-1.0,6.75,7.75,8.0
33000002,5.8,8.0,3.6,-1.0,-1.0,-1.0,8.0,5.75,8.75
33000003,7.0,7.0,2.6,-1.0,-1.0,-1.0,5.5,6.75,9.0
33000004,8.6,7.5,5.8,6.25,7.75,8.75,-1.0,-1.0,-1.0
33000005,8.6,6.0,5.6,4.75,4.5,3.75,-1.0,-1.0,-1.0
33000006,5.4,5.5,2.8,3.5,4.25,4.5,-1.0,-1.0,-1.0
33000007,7.4,7.5,7.2,3.5,5.25,7.5,-1.0,-1.0,-1.0
33000008,8.2,7.5,3.4,-1.0,-1.0,-1.0,6.75,7.75,7.75
33000009,7.4,7.17,2.6,-1.0,-1.0,-1.0,6.0,8.0,8.5
33000010,9.0,5.92,3.0,8.75,6.75,3.5,-1.0,-1.0,-1.0
33000011,5.0,7.5,2.4,-1.0,-1.0,-1.0,8.75,6.75,8.5
33000012,7.6,7.0,6.0,6.5,5.75,4.25,-1.0,-1.0,-1.0
33000013,6.4,6.5,3.8,-1.0,-1.0,-1.0,6.75,8.0,8.25
33000014,8.0,4.0,9.2,7.0,5.0,3.5,-1.0,-1.0,-1.0
33000015,2.6,5.0,2.6,-1.0,-1.0,-1.0,3.25,4.5,5.75
33000016,5.2,6.75,3.0,-1.0,-1.0,-1.0,6.75,7.25,7.75
33000017,4.6,6.75,2.8,-1.0,-1.0,-1.0,6.25,7.75,8.25
33000018,3.4,6.25,2.2,-1.0,-1.0,-1.0,5.75,7.5,8.0
33000019,4.4,6.25,3.6,-1.0,-1.0,-1.0,4.25,5.0,6.25
33000020,7.8,5.5,4.6,7.5,6.75,4.0,-1.0,-1.0,-1.0
33000021,8.8,8.0,7.6,-1.0,-1.0,-1.0,7.25,7.0,8.0
33000022,8.0,7.0,5.0,4.75,7.75,8.75,-1.0,-1.0,-1.0
33000023,2.8,5.5,1.8,-1.0,-1.0,-1.0,6.5,6.5,8.0
33000024,6.8,8.0,3.6,-1.0,-1.0,-1.0,7.0,7.5,8.0
33000025,6.6,6.5,2.8,-1.0,-1.0,-1.0,5.75,6.5,6.5
33000026,4.4,5.0,2.8,-1.0,-1.0,-1.0,5.25,8.25,8.0
33000027,7.6,6.25,6.0,-1.0,-1.0,-1.0,7.75,8.0,8.75
33000028,6.6,5.5,2.0,-1.0,-1.0,-1.0,6.75,6.75,7.75
33000029,7.0,5.75,4.2,4.5,6.5,6.5,-1.0,-1.0,-1.0
33000030,5.6,5.0,2.2,-1.0,-1.0,-1.0,8.0,6.25,7.25
33000031,7.6,8.5,7.6,-1.0,-1.0,-1.0,7.5,7.75,8.5
33000032,5.8,6.0,3.4,-1.0,-1.0,-1.0,6.75,7.75,7.5
33000033,7.6,6.5,2.6,8.0,8.75,5.75,-1.0,-1.0,-1.0
33000034,8.2,4.08,7.0,8.5,4.25,4.75,-1.0,-1.0,-1.0
33000035,5.2,6.0,1.8,-1.0,-1.0,-1.0,7.25,7.5,8.25
33000036,8.4,6.0,1.6,8.25,7.75,4.5,-1.0,-1.0,-1.0
33000037,8.4,6.0,6.0,9.0,7.25,4.0,-1.0,-1.0,-1.0
33000038,7.4,4.0,4.0,7.5,6.75,4.75,-1.0,-1.0,-1.0
33000039,6.2,7.75,5.4,-1.0,-1.0,-1.0,7.75,6.5,8.0
33000040,5.0,6.17,1.8,-1.0,-1.0,-1.0,6.75,6.25,7.25
33000041,9.2,6.83,6.4,9.25,9.0,5.75,-1.0,-1.0,-1.0
33000042,4.0,4.75,3.8,-1.0,-1.0,-1.0,4.0,6.25,6.25
33000043,8.4,5.75,3.2,-1.0,-1.0,-1.0,8.0,7.25,8.0
33000044,5.4,5.5,2.8,-1.0,-1.0,-1.0,5.5,5.25,8.0
33000045,6.8,7.0,5.4,-1.0,-1.0,-1.0,6.75,7.75,7.5
33000046,7.2,8.75,6.8,-1.0,-1.0,-1.0,2.5,6.75,7.75
33000047,5.6,7.25,6.6,-1.0,-1.0,-1.0,5.25,5.25,7.0
33000048,8.0,6.5,6.0,-1.0,-1.0,-1.0,8.0,7.75,8.0
33000049,6.6,7.0,6.0,-1.0,-1.0,-1.0,5.25,7.25,7.75
33000050,8.4,9.0,8.2,6.25,4.75,4.0,-1.0,-1.0,-1.0
33000051,7.8,8.0,6.4,-1.0,-1.0,-1.0,5.0,7.25,6.75
33000052,6.4,8.0,3.4,-1.0,-1.0,-1.0,5.0,6.25,7.25
33000053,8.6,7.5,6.4,6.25,6.75,7.75,-1.0,-1.0,-1.0
33000054,4.2,6.0,2.6,-1.0,-1.0,-1.0,5.5,8.0,7.5
33000055,5.2,8.0,8.8,-1.0,-1.0,-1.0,7.25,7.0,8.5
33000056,8.4,6.5,4.2,8.5,7.75,5.5,-1.0,-1.0,-1.0
33000057,1.4,5.0,3.0,-1.0,-1.0,-1.0,4.0,4.75,6.0
33000058,5.4,5.5,3.8,-1.0,-1.0,-1.0,6.75,8.0,8.75
33000059,7.8,6.17,4.6,7.0,7.5,4.0,-1.0,-1.0,-1.0
33000060,7.4,7.0,7.2,-1.0,-1.0,-1.0,7.75,6.25,8.0
33000061,8.4,6.25,4.6,6.75,8.0,4.5,-1.0,-1.0,-1.0
33000062,6.6,8.0,4.6,-1.0,-1.0,-1.0,5.25,7.25,8.0
33000063,8.2,6.75,7.2,8.75,6.25,6.25,-1.0,-1.0,-1.0
33000064,6.2,6.75,2.6,-1.0,-1.0,-1.0,4.5,7.0,6.25
33000065,4.8,5.5,3.6,-1.0,-1.0,-1.0,6.5,8.0,7.5
