ID,Maths,Literature,Foreign_Language,Physics,Chemistry,Biology,History,Geography,Civic_Education
06000001,-1.0,3.5,-1.0,-1.0,-1.0,-1.0,7.75,3.75,-1.0
06000002,8.0,7.25,7.0,-1.0,-1.0,-1.0,7.25,8.75,8.75
06000003,2.8,4.25,3.6,-1.0,-1.0,-1.0,7.5,7.0,8.25
06000004,-1.0,5.0,-1.0,-1.0,-1.0,-1.0,4.25,5.75,-1.0
06000005,2.6,4.5,3.6,-1.0,-1.0,-1.0,4.5,3.25,5.25
06000006,2.8,4.0,-1.0,-1.0,-1.0,-1.0,4.0,4.5,-1.0
06000007,2.6,3.75,4.2,-1.0,-1.0,-1.0,4.0,5.75,7.25
06000008,2.6,5.0,2.4,-1.0,-1.0,-1.0,5.5,6.25,7.0
06000009,2.6,5.75,-1.0,-1.0,-1.0,-1.0,8.0,6.5,-1.0
06000010,4.8,4.75,4.8,-1.0,-1.0,-1.0,7.5,6.75,7.25
06000011,3.0,3.75,4.4,-1.0,-1.0,-1.0,5.0,3.25,4.25
06000012,4.6,3.25,3.4,-1.0,-1.0,-1.0,4.0,4.75,4.5
06000013,3.2,3.5,3.0,-1.0,-1.0,-1.0,5.25,4.0,6.0
06000014,2.0,6.0,3.6,-1.0,-1.0,-1.0,6.5,7.75,7.75
06000015,2.8,5.0,2.2,-1.0,-1.0,-1.0,5.75,6.25,6.75
06000016,3.2,6.5,3.8,-1.0,-1.0,-1.0,6.5,7.25,7.5
06000017,3.0,4.5,4.0,-1.0,-1.0,-1.0,4.0,5.0,5.75
06000018,5.8,5.25,4.4,-1.0,-1.0,-1.0,6.25,8.0,9.0
06000019,-1.0,3.75,-1.0,-1.0,-1.0,-1.0,4.75,4.5,-1.0
06000020,3.0,2.5,3.4,-1.0,-1.0,-1.0,7.75,7.25,7.75
06000021,4.6,5.75,3.4,-1.0,-1.0,-1.0,9.0,7.75,9.0
06000022,2.2,4.5,2.6,-1.0,-1.0,-1.0,3.75,6.25,4.25
06000023,6.6,6.0,3.2,-1.0,-1.0,-1.0,6.25,7.0,6.25
06000024,4.2,4.5,3.8,-1.0,-1.0,-1.0,5.0,7.0,7.5
06000025,3.6,6.0,3.0,-1.0,-1.0,-1.0,4.75,6.0,6.25
06000026,6.0,6.0,4.0,-1.0,-1.0,-1.0,7.75,7.0,7.5
06000027,3.2,4.25,3.2,-1.0,-1.0,-1.0,5.5,6.5,7.0
06000028,3.4,5.5,-1.0,-1.0,-1.0,-1.0,6.0,4.75,-1.0
06000029,2.4,2.5,3.6,-1.0,-1.0,-1.0,3.75,4.0,4.75
06000030,3.2,3.75,3.8,-1.0,-1.0,-1.0,3.25,5.0,6.25
06000031,2.2,4.75,3.6,-1.0,-1.0,-1.0,6.5,5.5,7.0
06000032,2.2,3.25,-1.0,-1.0,-1.0,-1.0,3.5,3.0,-1.0
06000033,2.8,4.75,-1.0,-1.0,-1.0,-1.0,5.75,4.25,-1.0
06000034,3.6,3.25,4.6,-1.0,-1.0,-1.0,4.5,5.75,6.5
06000035,2.2,4.0,-1.0,-1.0,-1.0,-1.0,4.75,4.5,-1.0
06000036,3.0,4.0,2.2,-1.0,-1.0,-1.0,2.5,-1.0,4.25
06000037,3.4,6.5,3.4,-1.0,-1.0,-1.0,6.5,7.25,7.0
06000038,-1.0,6.0,-1.0,-1.0,-1.0,-1.0,6.75,5.75,-1.0
06000039,3.2,3.25,3.8,-1.0,-1.0,-1.0,7.0,6.0,7.75
06000040,2.2,3.75,2.8,-1.0,-1.0,-1.0,5.0,5.5,5.25
06000041,2.8,5.0,2.4,-1.0,-1.0,-1.0,6.5,5.75,7.75
06000042,5.8,4.5,4.6,-1.0,-1.0,-1.0,3.5,4.75,6.75
06000043,3.6,5.0,-1.0,-1.0,-1.0,-1.0,3.0,3.5,-1.0
06000044,6.4,5.75,3.0,-1.0,-1.0,-1.0,5.25,7.0,7.5
06000045,6.0,6.5,3.4,-1.0,-1.0,-1.0,6.25,6.5,8.0
06000046,4.8,4.5,5.8,-1.0,-1.0,-1.0,6.0,7.25,7.25
06000047,5.0,4.5,5.0,-1.0,-1.0,-1.0,6.75,7.0,7.5
06000048,4.0,5.25,2.6,-1.0,-1.0,-1.0,7.0,7.5,7.75
06000049,3.8,3.5,2.0,-1.0,-1.0,-1.0,5.5,6.25,8.5
06000050,5.6,3.0,2.2,-1.0,-1.0,-1.0,5.0,7.25,7.75
06000051,3.6,5.0,4.0,-1.0,-1.0,-1.0,7.25,7.75,7.25
06000052,8.2,-1.0,6.4,6.75,-1.0,-1.0,-1.0,-1.0,-1.0
06000053,2.0,3.25,2.8,-1.0,-1.0,-1.0,5.75,7.5,5.75
06000054,2.2,4.0,4.2,-1.0,-1.0,-1.0,5.75,7.25,6.0
06000055,-1.0,4.75,-1.0,-1.0,-1.0,-1.0,5.5,5.5,-1.0
06000056,6.2,6.25,2.2,-1.0,-1.0,-1.0,8.75,7.75,8.25
06000057,3.4,3.25,5.6,-1.0,-1.0,-1.0,3.75,5.5,5.75
06000058,3.0,4.75,-1.0,-1.0,-1.0,-1.0,3.0,6.25,-1.0
06000059,-1.0,7.5,-1.0,-1.0,-1.0,-1.0,9.0,8.25,-1.0
06000060,4.6,5.0,2.4,-1.0,-1.0,-1.0,6.5,6.25,8.0
06000061,3.8,4.25,-1.0,-1.0,-1.0,-1.0,1.75,4.5,-1.0
06000062,5.0,6.0,4.6,-1.0,-1.0,-1.0,5.5,7.5,6.25
06000063,1.8,3.75,4.0,-1.0,-1.0,-1.0,4.25,5.25,6.0
06000064,4.2,5.75,9.0,-1.0,-1.0,-1.0,8.0,8.0,8.0
06000065,3.2,4.5,4.8,-1.0,-1.0,-1.0,6.75,6.75,7.0
06000066,4.2,5.0,2.6,-1.0,-1.0,-1.0,6.0,6.25,7.75
06000067,5.2,6.0,2.6,-1.0,-1.0,-1.0,7.5,8.0,8.25
06000068,3.4,5.75,-1.0,-1.0,-1.0,-1.0,5.25,8.0,-1.0
06000069,2.4,4.75,-1.0,-1.0,-1.0,-1.0,6.5,5.5,-1.0
06000070,7.8,7.25,5.0,-1.0,-1.0,-1.0,8.0,8.0,9.0
06000071,3.6,4.75,3.2,-1.0,-1.0,-1.0,5.0,5.5,4.0
06000072,3.4,4.75,5.6,-1.0,-1.0,-1.0,5.5,6.25,6.25
06000073,5.6,6.0,6.4,-1.0,-1.0,-1.0,5.75,6.25,6.25
06000074,2.6,6.5,4.4,-1.0,-1.0,-1.0,3.0,3.25,5.5
06000075,2.6,2.75,-1.0,-1.0,-1.0,-1.0,7.0,5.5,-1.0
06000076,3.6,4.0,5.2,-1.0,-1.0,-1.0,4.0,2.25,3.0
06000077,5.4,5.5,4.2,-1.0,-1.0,-1.0,7.25,8.0,8.75
06000078,5.8,6.5,4.4,-1.0,-1.0,-1.0,8.5,7.25,8.5
06000079,3.6,6.75,2.8,5.75,4.75,4.0,-1.0,-1.0,-1.0
06000080,2.0,5.5,3.6,-1.0,-1.0,-1.0,8.5,7.0,7.75
06000081,-1.0,3.0,-1.0,-1.0,-1.0,-1.0,3.5,7.75,-1.0
06000082,3.0,4.0,6.6,-1.0,-1.0,-1.0,5.5,6.25,6.75
06000083,3.8,4.75,5.8,-1.0,-1.0,-1.0,5.0,6.25,7.25
06000084,4.8,4.5,5.8,-1.0,-1.0,-1.0,3.5,5.75,7.75
06000085,2.2,2.25,2.2,-1.0,-1.0,-1.0,3.5,3.25,3.25
06000086,6.2,5.25,5.8,-1.0,-1.0,-1.0,5.5,5.5,7.5
06000087,6.8,5.75,6.0,7.25,5.75,3.0,-1.0,-1.0,-1.0
06000088,7.8,7.5,6.0,-1.0,-1.0,-1.0,8.0,8.75,7.5
06000089,4.0,5.0,4.2,-1.0,-1.0,-1.0,7.5,8.5,7.75
06000090,3.4,4.5,2.0,-1.0,-1.0,-1.0,8.0,6.5,7.25
06000091,1.6,4.25,-1.0,-1.0,-1.0,-1.0,1.25,3.0,-1.0
06000092,2.0,5.5,4.0,-1.0,-1.0,-1.0,5.75,5.25,7.0
06000093,3.8,2.5,1.6,-1.0,-1.0,-1.0,5.5,7.0,7.5
06000094,6.4,5.25,1.6,-1.0,-1.0,-1.0,4.5,4.25,6.25
06000095,2.4,4.5,3.6,-1.0,-1.0,-1.0,4.25,6.5,7.5
06000096,6.8,6.5,5.0,-1.0,-1.0,-1.0,7.25,6.0,8.0
06000097,6.6,6.5,4.2,-1.0,-1.0,-1.0,7.0,8.25,8.75
06000098,3.8,4.0,2.8,-1.0,-1.0,-1.0,5.5,4.25,5.5
06000099,4.4,3.25,3.2,-1.0,-1.0,-1.0,5.25,4.25,6.5
06000100,3.0,3.75,4.2,-1.0,-1.0,-1.0,3.5,3.0,3.0
06000101,4.6,4.25,2.8,-1.0,-1.0,-1.0,6.5,6.25,8.25
06000102,7.6,5.25,3.4,-1.0,-1.0,-1.0,5.5,7.75,8.0
06000103,5.2,5.5,3.0,-1.0,-1.0,-1.0,7.5,6.25,8.0
06000104,3.4,2.5,2.4,-1.0,-1.0,-1.0,4.75,4.25,3.25
06000105,5.2,5.5,5.6,-1.0,-1.0,-1.0,9.0,9.25,9.75
06000106,7.0,6.0,4.6,-1.0,-1.0,-1.0,7.75,8.5,9.25
06000107,4.6,6.0,4.8,-1.0,-1.0,-1.0,7.75,7.25,8.75
06000108,2.0,4.25,3.0,-1.0,-1.0,-1.0,6.0,6.0,7.5
06000109,5.0,6.75,2.6,-1.0,-1.0,-1.0,7.75,7.25,8.25
06000110,2.4,3.25,3.0,-1.0,-1.0,-1.0,4.75,4.0,3.25
06000111,2.8,5.5,2.0,-1.0,-1.0,-1.0,4.5,6.5,6.25
06000112,2.6,4.0,3.8,-1.0,-1.0,-1.0,2.75,4.5,6.0
06000113,6.0,6.0,3.6,-1.0,-1.0,-1.0,7.0,7.75,8.75
06000114,4.4,4.75,7.4,-1.0,-1.0,-1.0,7.5,7.5,7.5
06000115,-1.0,7.75,-1.0,-1.0,-1.0,-1.0,9.75,8.5,-1.0
06000116,6.6,7.25,5.8,-1.0,-1.0,-1.0,8.25,6.5,8.5
06000117,1.6,3.25,4.0,-1.0,-1.0,-1.0,5.25,7.0,8.5
06000118,6.6,5.0,6.6,-1.0,-1.0,-1.0,6.75,6.25,8.75
06000119,2.0,6.0,2.4,-1.0,-1.0,-1.0,4.25,5.75,7.5
06000120,2.4,2.75,-1.0,-1.0,-1.0,-1.0,3.25,5.0,-1.0
06000121,3.0,4.0,2.8,-1.0,-1.0,-1.0,6.5,5.75,7.75
06000122,4.2,5.5,3.0,-1.0,-1.0,-1.0,6.5,5.5,6.5
06000123,6.6,5.25,6.4,-1.0,-1.0,-1.0,5.5,7.0,8.25
06000124,3.4,5.0,4.0,-1.0,-1.0,-1.0,4.0,7.0,5.75
06000125,4.0,3.75,4.2,-1.0,-1.0,-1.0,5.5,8.25,7.5
06000127,4.8,6.0,5.6,-1.0,-1.0,-1.0,7.0,7.0,8.0
06000128,7.8,-1.0,-1.0,7.5,8.25,-1.0,-1.0,-1.0,-1.0
06000129,5.4,4.25,3.6,-1.0,-1.0,-1.0,7.5,6.75,8.25
06000130,5.2,4.5,-1.0,-1.0,-1.0,-1.0,5.75,6.5,-1.0
06000131,6.4,6.0,4.4,-1.0,-1.0,-1.0,7.25,5.25,7.75
06000132,6.0,7.0,4.8,-1.0,-1.0,-1.0,6.75,6.25,7.5
