ID,Maths,Literature,Foreign_Language,Physics,Chemistry,Biology,History,Geography,Civic_Education
38000001,5.2,7.0,6.4,-1.0,-1.0,-1.0,8.0,7.5,9.75
38000002,8.8,7.0,4.2,6.25,8.0,4.75,-1.0,-1.0,-1.0
38000003,7.0,8.75,4.2,7.5,6.25,6.5,-1.0,-1.0,-1.0
38000004,5.4,7.75,3.8,-1.0,-1.0,-1.0,6.25,7.0,7.75
38000005,7.4,6.67,5.6,-1.0,-1.0,-1.0,8.25,8.25,9.75
38000006,7.2,7.0,4.6,7.0,7.75,6.25,-1.0,-1.0,-1.0
38000007,6.2,7.0,5.6,-1.0,-1.0,-1.0,6.75,6.0,9.0
38000008,5.4,7.0,4.8,-1.0,-1.0,-1.0,6.75,6.25,7.75
38000009,7.6,9.0,4.4,7.0,6.5,6.5,-1.0,-1.0,-1.0
38000010,6.8,8.0,5.2,-1.0,-1.0,-1.0,7.0,7.0,9.5
38000011,7.6,6.5,2.4,5.5,6.5,5.5,-1.0,-1.0,-1.0
38000012,5.4,5.5,3.0,-1.0,-1.0,-1.0,6.25,5.5,7.0
38000013,6.8,7.0,5.0,-1.0,-1.0,-1.0,8.5,7.0,9.25
38000014,6.4,8.0,5.0,-1.0,-1.0,-1.0,6.5,8.5,9.0
38000015,6.6,6.25,7.0,-1.0,-1.0,-1.0,7.75,7.5,9.75
38000016,4.4,6.5,8.8,-1.0,-1.0,-1.0,8.0,7.25,9.25
38000017,8.0,8.0,5.0,7.0,8.0,6.75,-1.0,-1.0,-1.0
38000018,6.8,6.5,5.4,6.75,6.75,6.5,-1.0,-1.0,-1.0
38000019,7.2,8.25,4.4,6.75,7.5,7.0,-1.0,-1.0,-1.0
38000020,5.4,7.0,4.2,-1.0,-1.0,-1.0,6.75,7.5,7.75
38000021,5.6,8.25,3.6,-1.0,-1.0,-1.0,7.75,7.25,9.25
38000022,6.2,6.75,3.2,-1.0,-1.0,-1.0,8.75,8.5,9.25
38000023,4.8,6.5,3.8,-1.0,-1.0,-1.0,5.25,6.25,8.0
38000024,7.6,7.25,4.8,7.25,7.5,5.75,-1.0,-1.0,-1.0
38000025,5.2,5.0,4.2,-1.0,-1.0,-1.0,4.75,6.5,8.5
38000026,6.4,8.0,5.6,5.5,5.5,4.5,-1.0,-1.0,-1.0
38000027,5.0,6.75,3.0,-1.0,-1.0,-1.0,6.75,8.0,9.0
38000028,7.0,7.75,5.4,-1.0,-1.0,-1.0,6.5,7.25,9.25
38000029,5.6,8.75,6.2,-1.0,-1.0,-1.0,8.0,8.0,9.5
38000030,7.0,6.25,4.2,7.0,7.75,4.5,-1.0,-1.0,-1.0
38000031,7.2,8.5,6.8,-1.0,-1.0,-1.0,8.25,9.0,9.5
38000032,6.0,7.25,5.0,-1.0,-1.0,-1.0,7.75,7.0,8.5
38000033,5.2,6.75,4.4,-1.0,-1.0,-1.0,7.0,6.25,9.5
38000034,6.0,8.0,4.8,-1.0,-1.0,-1.0,7.25,7.25,9.25
38000035,6.6,7.0,3.8,-1.0,-1.0,-1.0,5.75,6.5,8.25
38000036,6.6,5.0,5.6,-1.0,-1.0,-1.0,8.75,9.0,9.5
38000037,7.6,6.25,4.8,6.75,6.25,5.75,-1.0,-1.0,-1.0
38000038,7.8,7.0,3.6,6.0,6.5,6.75,-1.0,-1.0,-1.0
38000039,6.2,8.0,4.0,-1.0,-1.0,-1.0,6.5,7.5,8.75
38000040,6.4,5.25,3.2,-1.0,-1.0,-1.0,5.5,7.25,7.75
38000041,7.2,6.25,4.4,6.5,6.0,5.5,-1.0,-1.0,-1.0
38000042,7.0,7.0,4.4,5.5,5.75,5.25,-1.0,-1.0,-1.0
38000043,8.0,6.0,3.2,7.75,7.25,5.5,-1.0,-1.0,-1.0
38000044,6.2,5.25,5.2,-1.0,-1.0,-1.0,7.5,7.0,8.0
38000045,5.4,6.5,3.8,-1.0,-1.0,-1.0,6.25,6.5,8.5
38000046,7.2,7.0,5.2,-1.0,-1.0,-1.0,8.75,8.25,8.5
38000047,6.8,7.25,5.0,6.25,6.5,6.75,-1.0,-1.0,-1.0
38000048,5.4,6.25,3.0,-1.0,-1.0,-1.0,7.75,6.25,8.5
38000049,6.0,5.5,3.8,-1.0,-1.0,-1.0,8.0,7.25,8.25
38000050,6.8,8.5,5.4,5.5,7.5,6.25,-1.0,-1.0,-1.0
38000051,6.2,6.5,4.0,-1.0,-1.0,-1.0,7.25,7.25,9.0
38000052,5.4,8.5,4.0,-1.0,-1.0,-1.0,7.25,6.5,8.75
38000053,6.8,7.75,5.2,-1.0,-1.0,-1.0,8.0,6.75,9.25
38000054,5.4,6.0,2.4,-1.0,-1.0,-1.0,4.75,5.75,7.0
38000055,6.0,8.0,4.0,-1.0,-1.0,-1.0,6.0,7.25,8.5
38000056,8.4,9.0,6.0,8.0,8.25,7.25,-1.0,-1.0,-1.0
38000057,6.2,7.75,5.2,-1.0,-1.0,-1.0,6.75,6.25,9.0
38000058,8.2,8.75,4.2,7.75,8.75,6.5,-1.0,-1.0,-1.0
38000059,7.2,6.5,3.0,6.75,7.0,7.25,-1.0,-1.0,-1.0
38000060,7.0,5.75,3.6,-1.0,-1.0,-1.0,5.25,5.75,6.75
38000061,5.8,5.5,4.0,-1.0,-1.0,-1.0,7.75,7.75,9.0
38000062,6.2,7.0,5.6,-1.0,-1.0,-1.0,8.25,6.5,8.0
38000063,6.4,7.25,5.4,-1.0,-1.0,-1.0,6.5,7.75,8.5
38000064,7.4,6.0,4.4,6.5,4.75,4.75,-1.0,-1.0,-1.0
38000065,6.4,6.0,3.8,-1.0,-1.0,-1.0,7.0,6.5,8.25
38000066,7.4,7.0,6.6,5.25,7.25,5.5,-1.0,-1.0,-1.0
38000067,7.8,7.25,4.6,6.5,7.5,6.25,-1.0,-1.0,-1.0
38000068,7.8,6.75,5.2,7.25,6.0,5.75,-1.0,-1.0,-1.0
38000069,5.8,7.25,4.2,-1.0,-1.0,-1.0,6.25,6.5,7.75
38000070,6.8,7.25,6.2,-1.0,-1.0,-1.0,8.0,8.5,9.5
38000071,6.0,6.0,4.4,-1.0,-1.0,-1.0,6.75,6.75,8.0
38000072,6.8,8.5,5.8,-1.0,-1.0,-1.0,9.0,8.75,9.25
38000073,7.2,4.75,4.4,-1.0,-1.0,-1.0,8.5,7.25,9.0
38000074,5.8,6.25,4.0,-1.0,-1.0,-1.0,6.0,7.0,8.75
38000075,8.8,7.75,5.6,6.25,8.0,7.75,-1.0,-1.0,-1.0
38000076,5.6,6.75,3.6,-1.0,-1.0,-1.0,4.75,6.75,7.5
38000077,7.2,6.75,3.4,-1.0,-1.0,-1.0,7.0,6.5,9.25
38000078,7.0,6.25,4.0,5.75,6.25,5.25,-1.0,-1.0,-1.0
38000079,7.0,6.25,5.0,-1.0,-1.0,-1.0,7.75,7.25,8.75
38000080,5.8,7.25,3.2,-1.0,-1.0,-1.0,6.5,7.5,8.0
38000081,5.6,6.5,5.2,-1.0,-1.0,-1.0,7.25,7.5,8.75
38000082,8.2,8.5,4.6,4.75,5.75,6.25,-1.0,-1.0,-1.0
38000083,8.0,8.25,3.4,6.25,7.0,6.25,-1.0,-1.0,-1.0
38000084,7.8,8.25,3.8,-1.0,-1.0,-1.0,8.5,9.25,10.0
