ID,Maths,Literature,Foreign_Language,Physics,Chemistry,Biology,History,Geography,Civic_Education
12000001,6.0,4.0,-1.0,-1.0,-1.0,-1.0,5.25,6.25,-1.0
12000002,7.2,7.0,6.2,-1.0,-1.0,-1.0,7.75,5.5,8.0
12000003,8.0,7.5,-1.0,6.25,5.75,5.75,-1.0,-1.0,-1.0
12000004,8.2,6.0,5.8,7.0,4.0,3.5,-1.0,-1.0,-1.0
12000005,2.2,4.25,-1.0,-1.0,-1.0,-1.0,2.75,6.0,-1.0
12000006,7.8,4.75,7.0,-1.0,-1.0,-1.0,7.0,7.75,8.0
12000007,3.0,2.5,-1.0,-1.0,-1.0,-1.0,3.5,3.25,-1.0
12000008,8.2,8.25,8.6,-1.0,-1.0,-1.0,9.5,9.75,9.0
12000009,7.8,7.5,7.6,-1.0,-1.0,-1.0,6.5,5.5,6.25
12000010,8.2,7.5,9.2,8.25,9.25,7.25,-1.0,-1.0,-1.0
12000011,7.0,7.75,4.2,-1.0,-1.0,-1.0,8.5,7.5,8.75
12000012,9.0,8.25,8.0,-1.0,-1.0,-1.0,6.75,7.5,8.0
12000013,8.0,8.75,8.6,-1.0,-1.0,-1.0,7.0,6.5,8.75
12000014,8.4,8.75,7.2,-1.0,-1.0,-1.0,7.75,5.0,9.0
12000015,6.0,7.75,8.8,4.5,3.25,3.75,-1.0,-1.0,-1.0
12000016,8.4,8.25,5.0,7.5,8.75,4.0,-1.0,-1.0,-1.0
12000017,8.2,8.5,7.2,-1.0,-1.0,-1.0,7.0,6.25,7.75
12000018,8.8,8.5,8.8,-1.0,-1.0,-1.0,8.5,7.5,9.0
12000019,6.6,6.75,7.0,-1.0,-1.0,-1.0,6.5,4.75,7.5
12000020,7.8,8.25,3.2,-1.0,-1.0,-1.0,5.0,4.25,8.0
12000021,7.2,8.25,5.8,7.25,7.25,4.25,-1.0,-1.0,-1.0
12000022,6.6,8.25,7.4,-1.0,-1.0,-1.0,7.25,8.25,7.25
12000023,8.6,8.5,9.2,-1.0,-1.0,-1.0,6.75,8.0,8.75
12000024,7.8,7.75,7.2,-1.0,-1.0,-1.0,6.25,6.25,8.0
12000025,3.4,4.5,-1.0,-1.0,-1.0,-1.0,3.0,4.25,-1.0
12000026,7.8,7.75,6.2,-1.0,-1.0,-1.0,5.0,5.0,6.5
12000027,7.6,8.25,7.2,-1.0,-1.0,-1.0,7.0,6.25,8.25
12000028,7.8,8.5,5.2,-1.0,-1.0,-1.0,7.5,6.0,9.0
12000029,7.8,8.25,8.4,-1.0,-1.0,-1.0,9.25,8.0,8.75
12000030,7.0,8.0,6.4,-1.0,-1.0,-1.0,5.0,5.75,7.0
12000031,8.0,5.25,4.6,6.5,8.0,3.0,-1.0,-1.0,-1.0
12000032,7.8,5.75,4.4,6.0,8.0,3.5,-1.0,-1.0,-1.0
12000033,7.8,7.75,6.4,-1.0,-1.0,-1.0,8.5,6.5,7.0
12000034,8.2,6.75,6.4,5.5,8.25,7.5,-1.0,-1.0,-1.0
12000035,5.8,8.0,8.0,-1.0,-1.0,-1.0,7.0,6.0,8.75
12000036,8.6,4.25,5.2,8.25,8.5,2.75,-1.0,-1.0,-1.0
12000037,8.6,6.25,5.0,8.25,8.75,2.5,-1.0,-1.0,-1.0
12000038,9.8,5.0,9.0,8.5,8.25,4.0,-1.0,-1.0,-1.0
12000039,8.4,6.5,6.2,8.0,8.5,4.25,-1.0,-1.0,-1.0
12000040,7.4,7.75,7.4,6.0,7.25,3.5,-1.0,-1.0,-1.0
12000041,7.8,8.0,6.4,-1.0,-1.0,-1.0,6.25,6.0,6.75
12000042,8.6,7.25,8.8,8.25,8.5,4.25,-1.0,-1.0,-1.0
12000043,8.0,7.5,8.2,5.25,8.75,3.25,-1.0,-1.0,-1.0
12000044,7.8,6.5,4.4,5.0,6.75,4.75,-1.0,-1.0,-1.0
12000045,7.6,8.75,6.8,-1.0,-1.0,-1.0,9.25,9.0,9.25
12000046,7.8,8.25,6.2,-1.0,-1.0,-1.0,7.5,6.5,6.75
12000047,6.0,7.25,5.0,-1.0,-1.0,-1.0,5.5,6.0,7.5
12000048,8.4,7.5,7.6,7.5,5.25,5.75,-1.0,-1.0,-1.0
12000049,8.6,6.25,5.0,8.5,7.25,5.25,-1.0,-1.0,-1.0
12000050,6.4,7.75,4.8,-1.0,-1.0,-1.0,8.5,6.25,8.25
12000052,8.8,6.75,7.6,7.0,6.25,5.25,-1.0,-1.0,-1.0
12000053,7.4,4.75,4.6,7.0,4.75,4.5,-1.0,-1.0,-1.0
12000054,8.4,5.75,8.4,8.25,3.25,3.0,-1.0,-1.0,-1.0
12000055,8.2,8.5,3.6,-1.0,-1.0,-1.0,8.25,7.5,7.0
12000056,8.0,8.25,8.2,5.25,8.25,5.5,-1.0,-1.0,-1.0
12000057,8.0,8.75,7.2,-1.0,-1.0,-1.0,6.5,5.5,8.25
12000058,8.0,8.5,7.0,-1.0,-1.0,-1.0,7.75,8.25,8.5
12000059,8.0,8.25,8.4,-1.0,-1.0,-1.0,6.5,5.5,8.75
12000060,8.4,6.25,5.0,9.0,8.5,3.0,-1.0,-1.0,-1.0
12000061,8.6,8.5,9.2,-1.0,-1.0,-1.0,7.0,8.25,8.75
12000062,6.2,8.25,5.6,-1.0,-1.0,-1.0,7.25,7.75,7.0
12000063,7.4,7.0,6.2,-1.0,-1.0,-1.0,6.5,7.25,7.75
12000064,6.4,7.75,3.8,-1.0,-1.0,-1.0,7.75,6.75,8.0
12000065,5.2,5.5,-1.0,-1.0,-1.0,-1.0,6.5,7.25,-1.0
12000066,7.8,8.25,6.2,-1.0,-1.0,-1.0,7.75,7.0,7.5
12000067,8.2,4.0,3.2,6.5,3.25,3.0,-1.0,-1.0,-1.0
12000068,3.8,7.75,7.6,-1.0,-1.0,-1.0,7.5,7.5,8.25
12000069,5.4,6.0,-1.0,-1.0,-1.0,-1.0,4.0,5.5,-1.0
12000070,8.2,8.0,9.4,-1.0,-1.0,-1.0,7.25,7.5,9.0
12000071,8.0,8.25,6.4,8.0,8.5,5.0,-1.0,-1.0,-1.0
12000072,8.0,6.25,7.2,5.5,8.75,5.25,-1.0,-1.0,-1.0
12000073,7.0,8.0,5.2,-1.0,-1.0,-1.0,4.0,7.0,8.25
12000074,7.0,8.0,7.2,-1.0,-1.0,-1.0,8.75,7.0,9.25
12000075,8.0,8.5,8.6,-1.0,-1.0,-1.0,6.75,6.0,8.0
12000076,6.4,7.75,6.6,-1.0,-1.0,-1.0,7.0,7.25,8.75
12000077,8.2,6.5,4.8,7.75,7.25,4.0,-1.0,-1.0,-1.0
12000078,8.4,6.5,3.4,8.0,8.0,3.5,-1.0,-1.0,-1.0
12000079,6.0,7.75,3.8,-1.0,-1.0,-1.0,6.0,6.25,8.0
12000080,6.6,8.0,7.8,-1.0,-1.0,-1.0,6.25,6.25,7.5
12000081,8.4,7.0,4.6,6.25,7.0,4.0,-1.0,-1.0,-1.0
12000082,4.8,5.5,4.0,4.5,7.25,4.0,-1.0,-1.0,-1.0
12000083,8.8,6.0,5.2,7.25,7.75,4.25,-1.0,-1.0,-1.0
12000084,7.6,6.25,7.4,4.5,7.0,3.0,-1.0,-1.0,-1.0
12000085,4.0,6.0,-1.0,-1.0,-1.0,-1.0,6.5,4.5,-1.0
12000086,5.0,8.5,4.8,-1.0,-1.0,-1.0,5.5,6.75,8.0
12000087,8.0,6.0,5.8,-1.0,-1.0,-1.0,6.5,7.0,8.25
12000088,8.8,3.5,4.4,7.25,8.25,4.25,-1.0,-1.0,-1.0
12000089,3.6,2.75,-1.0,-1.0,-1.0,-1.0,4.5,2.75,-1.0
12000090,0.8,7.0,-1.0,-1.0,-1.0,-1.0,6.5,5.5,-1.0
12000091,7.6,6.5,9.0,7.0,8.5,3.5,-1.0,-1.0,-1.0
12000092,4.8,5.0,-1.0,-1.0,-1.0,-1.0,7.75,5.5,-1.0
12000093,3.6,6.0,-1.0,-1.0,-1.0,-1.0,5.75,6.25,-1.0
12000094,7.6,6.25,7.4,8.25,8.5,3.0,-1.0,-1.0,-1.0
12000095,6.8,5.0,9.2,5.25,3.75,4.5,-1.0,-1.0,-1.0
12000096,7.2,6.0,-1.0,-1.0,-1.0,-1.0,7.25,6.0,-1.0
12000097,4.2,6.75,-1.0,-1.0,-1.0,-1.0,6.0,6.0,-1.0
12000098,2.8,6.75,-1.0,-1.0,-1.0,-1.0,6.0,6.5,-1.0
12000099,7.2,8.25,5.2,-1.0,-1.0,-1.0,5.0,5.25,8.0
12000100,6.6,8.25,8.4,-1.0,-1.0,-1.0,7.25,8.5,8.75
12000101,8.6,7.25,5.8,-1.0,-1.0,-1.0,5.5,6.25,8.75
12000102,8.4,4.75,6.2,7.5,6.75,3.75,-1.0,-1.0,-1.0
12000103,7.0,7.75,6.4,3.5,8.0,1.5,-1.0,-1.0,-1.0
12000104,7.2,8.25,7.2,-1.0,-1.0,-1.0,6.75,7.0,7.25
12000105,7.6,8.75,4.6,-1.0,-1.0,-1.0,7.0,6.75,8.75
12000106,8.2,8.5,7.0,-1.0,-1.0,-1.0,8.0,8.5,9.5
12000107,7.6,8.5,7.8,-1.0,-1.0,-1.0,6.5,7.0,7.75
12000108,7.4,8.75,7.2,-1.0,-1.0,-1.0,7.25,6.75,8.75
12000109,7.8,8.75,8.6,-1.0,-1.0,-1.0,7.75,6.5,9.0
12000110,8.0,7.25,6.2,6.25,6.5,4.25,-1.0,-1.0,-1.0
12000111,7.4,8.0,8.8,-1.0,-1.0,-1.0,7.0,8.0,8.5
12000112,7.4,7.0,7.6,4.75,8.5,5.25,-1.0,-1.0,-1.0
12000113,8.6,8.5,8.8,6.25,6.5,5.5,-1.0,-1.0,-1.0
12000114,7.4,7.5,5.8,-1.0,-1.0,-1.0,6.75,7.5,8.25
12000115,3.8,7.5,2.4,-1.0,-1.0,-1.0,5.25,6.0,7.5
12000116,9.4,8.0,6.0,-1.0,-1.0,-1.0,7.25,6.25,8.5
12000117,5.8,3.25,-1.0,-1.0,-1.0,-1.0,2.5,3.5,-1.0
12000118,9.0,6.75,-1.0,7.25,7.5,2.5,-1.0,-1.0,-1.0
12000119,7.8,7.0,6.0,7.75,9.0,4.5,-1.0,-1.0,-1.0
12000120,8.0,6.25,5.0,4.25,9.0,7.5,-1.0,-1.0,-1.0
12000121,7.4,5.75,6.6,-1.0,-1.0,-1.0,5.5,8.0,8.25
12000122,8.6,6.25,6.2,6.75,9.0,7.25,-1.0,-1.0,-1.0
12000123,8.0,6.75,5.2,7.0,7.5,4.25,-1.0,-1.0,-1.0
12000124,2.4,4.75,-1.0,-1.0,-1.0,-1.0,7.0,6.0,-1.0
12000125,8.4,5.0,6.6,5.25,8.25,3.5,-1.0,-1.0,-1.0
12000126,3.2,5.0,-1.0,-1.0,-1.0,-1.0,7.5,7.25,-1.0
12000127,8.2,5.75,5.6,7.0,8.25,5.25,-1.0,-1.0,-1.0
