ID,Maths,Literature,Foreign_Language,Physics,Chemistry,Biology,History,Geography,Civic_Education
62000053,7.8,7.5,4.4,4.75,6.0,5.5,-1.0,-1.0,-1.0
62000054,-1.0,6.75,-1.0,-1.0,-1.0,-1.0,6.5,7.5,-1.0
62000055,4.4,5.75,-1.0,-1.0,-1.0,-1.0,5.25,-1.0,-1.0
62000056,6.2,7.75,4.2,-1.0,-1.0,-1.0,9.25,7.0,7.5
62000057,6.2,7.0,6.0,4.5,6.75,6.25,-1.0,-1.0,-1.0
62000058,7.0,7.25,4.4,-1.0,-1.0,-1.0,7.5,7.0,8.5
62000059,6.2,7.5,2.6,-1.0,-1.0,-1.0,7.5,6.5,7.25
62000060,8.2,7.0,6.6,5.25,8.25,7.75,-1.0,-1.0,-1.0
62000061,7.0,6.75,6.6,3.5,7.25,4.0,-1.0,-1.0,-1.0
62000062,4.8,7.25,2.6,-1.0,-1.0,-1.0,8.5,7.75,8.25
62000063,7.4,7.25,4.2,-1.0,-1.0,-1.0,7.75,7.25,8.75
62000064,3.8,4.25,3.2,-1.0,-1.0,-1.0,4.25,4.75,6.25
62000065,4.2,5.75,1.6,-1.0,-1.0,-1.0,4.25,5.75,7.5
62000066,5.0,6.0,4.2,-1.0,-1.0,-1.0,4.5,6.0,6.75
62000067,5.4,5.25,3.8,-1.0,-1.0,-1.0,5.5,8.5,6.75
62000068,5.4,6.25,3.8,-1.0,-1.0,-1.0,7.0,6.75,8.25
62000069,7.4,5.5,4.4,5.5,6.0,3.25,-1.0,-1.0,-1.0
62000070,6.4,7.5,3.8,-1.0,-1.0,-1.0,6.75,7.5,9.25
62000072,-1.0,5.0,-1.0,-1.0,-1.0,-1.0,3.5,3.75,-1.0
62000073,6.4,6.0,4.0,-1.0,-1.0,-1.0,8.75,7.75,7.25
62000074,-1.0,6.5,-1.0,-1.0,-1.0,-1.0,5.25,7.0,-1.0
62000075,4.8,4.5,1.6,-1.0,-1.0,-1.0,5.5,5.0,6.25
62000076,9.0,7.5,3.2,9.0,9.0,1.5,-1.0,-1.0,-1.0
62000077,5.8,8.0,4.4,-1.0,-1.0,-1.0,7.25,8.5,8.75
62000078,-1.0,6.75,-1.0,-1.0,-1.0,-1.0,6.0,6.0,-1.0
62000079,4.6,6.5,3.6,-1.0,-1.0,-1.0,8.0,6.5,9.0
62000080,-1.0,6.0,-1.0,-1.0,-1.0,-1.0,5.0,6.5,-1.0
62000081,3.2,6.0,4.2,-1.0,-1.0,-1.0,6.0,7.0,7.25
62000082,6.8,8.0,6.6,-1.0,-1.0,-1.0,6.25,6.25,7.75
62000083,-1.0,7.0,-1.0,-1.0,-1.0,-1.0,8.75,7.5,-1.0
62000084,3.0,5.5,3.0,-1.0,-1.0,-1.0,5.25,6.0,5.25
62000085,6.0,7.75,2.8,-1.0,-1.0,-1.0,7.75,8.25,8.75
62000086,3.2,6.25,2.8,-1.0,-1.0,-1.0,4.25,5.25,6.5
62000087,5.4,6.25,3.2,-1.0,-1.0,-1.0,5.0,5.75,7.75
62000088,4.8,7.0,3.8,-1.0,-1.0,-1.0,8.25,5.5,8.0
62000089,7.2,8.0,6.4,-1.0,-1.0,-1.0,6.0,6.5,7.25
62000090,5.0,6.0,2.8,-1.0,-1.0,-1.0,7.0,6.25,7.75
62000091,3.4,6.0,2.2,-1.0,-1.0,-1.0,5.5,6.0,7.25
62000092,2.0,5.25,3.0,-1.0,-1.0,-1.0,4.0,3.5,4.25
62000093,4.8,7.5,4.2,-1.0,-1.0,-1.0,6.25,5.0,7.75
62000094,2.4,6.0,3.4,-1.0,-1.0,-1.0,4.25,5.75,7.75
62000095,7.0,6.5,4.2,6.25,5.5,3.75,-1.0,-1.0,-1.0
62000096,8.8,8.75,7.0,7.0,8.25,5.75,-1.0,-1.0,-1.0
62000097,8.6,5.75,2.8,7.5,5.25,5.0,-1.0,-1.0,-1.0
62000098,7.0,5.0,2.0,5.75,4.75,2.5,-1.0,-1.0,-1.0
62000099,5.6,6.25,3.2,-1.0,-1.0,-1.0,8.0,8.25,9.0
62000100,-1.0,4.25,-1.0,-1.0,-1.0,-1.0,3.5,4.0,-1.0
62000101,4.2,6.25,3.0,-1.0,-1.0,-1.0,6.25,6.5,6.5
62000102,-1.0,7.0,-1.0,-1.0,-1.0,-1.0,7.0,6.25,-1.0
62000103,4.4,5.5,2.6,-1.0,-1.0,-1.0,8.25,7.5,7.0
62000104,8.6,6.75,4.2,6.0,9.0,8.75,-1.0,-1.0,-1.0
62000105,6.4,6.5,1.8,-1.0,-1.0,-1.0,7.25,8.0,7.5
62000106,4.8,7.0,2.8,-1.0,-1.0,-1.0,8.0,8.5,7.75
62000107,5.4,7.25,7.8,-1.0,-1.0,-1.0,9.25,8.0,9.0
62000108,3.6,5.25,2.6,-1.0,-1.0,-1.0,4.75,5.5,5.5
62000109,6.0,4.75,3.8,6.25,4.5,3.0,-1.0,-1.0,-1.0
62000110,4.8,5.75,3.8,-1.0,-1.0,-1.0,8.0,8.25,7.5
62000111,7.2,8.0,5.2,-1.0,-1.0,-1.0,7.5,6.5,8.0
62000112,4.6,5.5,3.6,-1.0,-1.0,-1.0,7.25,7.75,8.0
62000113,5.0,6.5,4.4,-1.0,-1.0,-1.0,7.5,7.5,8.5
62000114,7.4,6.75,2.8,-1.0,-1.0,-1.0,5.75,6.0,7.75
62000115,6.4,5.5,3.8,5.0,5.75,4.5,-1.0,-1.0,-1.0
62000116,7.2,6.0,3.4,-1.0,-1.0,-1.0,5.25,7.25,8.25
62000117,3.0,5.25,4.8,-1.0,-1.0,-1.0,8.25,7.75,7.75
62000118,7.4,5.25,3.4,-1.0,-1.0,-1.0,7.25,6.75,9.25
62000119,5.0,6.25,2.6,-1.0,-1.0,-1.0,5.5,7.0,7.25
62000120,5.6,5.0,2.0,-1.0,-1.0,-1.0,4.75,6.0,7.75
62000121,7.8,8.5,5.4,-1.0,-1.0,-1.0,4.5,6.0,7.5
62000122,6.8,5.75,4.6,4.5,5.0,5.0,-1.0,-1.0,-1.0
62000123,7.4,8.5,4.2,-1.0,-1.0,-1.0,6.5,7.25,9.5
62000124,7.6,6.5,3.6,4.75,6.0,3.0,-1.0,-1.0,-1.0
62000125,7.2,5.5,2.6,5.5,5.75,3.75,-1.0,-1.0,-1.0
62000126,4.8,6.0,4.6,-1.0,-1.0,-1.0,5.5,6.75,8.0
62000127,7.6,5.75,4.4,7.5,8.0,3.5,-1.0,-1.0,-1.0
62000128,6.6,6.0,5.8,-1.0,-1.0,-1.0,8.0,7.25,9.5
62000129,4.6,5.5,2.8,-1.0,-1.0,-1.0,6.25,6.5,7.25
62000130,4.0,5.25,2.4,-1.0,-1.0,-1.0,3.5,7.75,7.0
62000131,6.4,6.0,3.8,-1.0,-1.0,-1.0,7.25,7.0,9.5
62000132,-1.0,5.0,-1.0,-1.0,-1.0,-1.0,6.0,5.75,-1.0
62000133,8.4,7.5,5.8,8.0,8.5,6.0,-1.0,-1.0,-1.0
62000134,3.6,6.0,3.4,-1.0,-1.0,-1.0,5.75,6.0,7.25
62000135,7.4,6.0,4.6,5.0,7.5,3.75,-1.0,-1.0,-1.0
62000136,4.2,6.25,5.4,-1.0,-1.0,-1.0,4.5,7.0,8.25
62000137,4.0,6.0,3.2,-1.0,-1.0,-1.0,7.0,7.25,8.5
62000138,4.2,5.5,4.0,-1.0,-1.0,-1.0,6.75,6.0,8.75
62000139,7.8,7.0,7.6,8.0,2.25,4.25,-1.0,-1.0,-1.0
62000140,-1.0,8.25,-1.0,-1.0,-1.0,-1.0,9.75,9.0,-1.0
62000141,2.0,6.75,2.2,-1.0,-1.0,-1.0,4.5,5.75,6.5
62000142,7.4,7.0,6.0,-1.0,-1.0,-1.0,9.0,8.5,9.5
62000143,8.0,6.5,6.0,5.25,7.0,5.75,-1.0,-1.0,-1.0
62000144,6.8,6.25,5.6,6.0,4.75,3.75,-1.0,-1.0,-1.0
62000145,7.6,7.0,4.8,6.75,8.25,5.25,-1.0,-1.0,-1.0
62000146,5.0,5.25,3.2,-1.0,-1.0,-1.0,4.75,5.0,7.5
62000147,-1.0,6.25,-1.0,-1.0,-1.0,-1.0,7.75,8.75,-1.0
62000148,6.8,7.75,3.6,6.0,6.25,3.25,-1.0,-1.0,-1.0
62000149,3.4,7.5,4.4,-1.0,-1.0,-1.0,7.0,6.0,7.25
62000150,6.2,7.25,2.8,-1.0,-1.0,-1.0,5.0,6.5,9.0
62000151,5.4,7.75,4.0,-1.0,-1.0,-1.0,9.25,6.75,7.0
62000152,6.2,8.0,2.6,-1.0,-1.0,-1.0,4.75,6.5,7.5
62000153,5.0,5.75,2.6,-1.0,-1.0,-1.0,8.5,6.0,8.5
62000154,7.6,5.75,4.2,8.0,7.75,4.0,-1.0,-1.0,-1.0
62000155,7.6,6.75,2.8,-1.0,-1.0,-1.0,8.0,8.5,8.5
62000156,7.0,8.0,4.2,-1.0,-1.0,-1.0,8.75,8.5,9.25
62000157,5.4,7.75,6.0,-1.0,-1.0,-1.0,8.0,8.25,8.5
62000158,8.4,8.0,6.8,6.5,7.75,8.0,-1.0,-1.0,-1.0
62000159,4.8,6.0,3.8,-1.0,-1.0,-1.0,4.25,5.0,6.0
62000160,8.8,6.5,4.0,5.75,7.0,7.25,-1.0,-1.0,-1.0
62000161,2.8,6.25,2.6,-1.0,-1.0,-1.0,3.5,7.25,6.5
62000162,4.4,6.25,3.2,-1.0,-1.0,-1.0,7.25,5.5,8.0
62000163,3.6,6.25,5.0,-1.0,-1.0,-1.0,8.0,8.25,8.25
62000164,6.4,5.5,4.8,6.25,6.5,3.25,-1.0,-1.0,-1.0
62000165,7.6,6.75,4.2,-1.0,-1.0,-1.0,8.5,9.25,9.5
62000166,5.2,7.25,4.0,-1.0,-1.0,-1.0,7.5,8.5,9.0
62000167,4.8,6.0,3.2,-1.0,-1.0,-1.0,5.25,6.0,7.0
62000168,4.0,7.0,3.8,-1.0,-1.0,-1.0,5.25,8.25,7.75
62000169,7.2,5.5,6.6,7.75,5.0,5.25,-1.0,-1.0,-1.0
62000170,2.6,5.0,3.2,-1.0,-1.0,-1.0,4.0,5.5,5.75
62000171,4.2,6.75,3.0,-1.0,-1.0,-1.0,4.75,6.25,8.25
62000172,3.2,6.25,3.6,-1.0,-1.0,-1.0,5.75,6.25,7.25
62000173,7.6,7.0,3.8,7.25,8.25,3.5,-1.0,-1.0,-1.0
62000174,6.6,8.0,6.2,-1.0,-1.0,-1.0,7.25,7.75,9.75
62000175,4.2,5.75,3.6,-1.0,-1.0,-1.0,4.25,4.75,5.5
62000176,3.4,5.5,3.6,-1.0,-1.0,-1.0,4.0,6.0,6.25
62000177,6.8,7.75,6.0,-1.0,-1.0,-1.0,7.75,5.75,8.0
62000178,8.2,8.5,8.4,-1.0,-1.0,-1.0,7.25,8.75,9.0
62000179,2.2,5.25,1.6,-1.0,-1.0,-1.0,4.75,4.75,6.75
62000180,3.4,6.75,3.8,-1.0,-1.0,-1.0,6.5,6.0,8.25
62000181,7.6,8.75,5.8,-1.0,-1.0,-1.0,5.0,6.0,8.0
62000182,7.6,8.0,3.8,6.5,8.25,4.5,-1.0,-1.0,-1.0
62000183,6.4,7.25,3.8,-1.0,-1.0,-1.0,5.25,6.25,9.25
62000184,5.4,8.25,4.6,-1.0,-1.0,-1.0,7.0,7.5,8.25
62000185,8.4,7.0,3.6,-1.0,-1.0,-1.0,6.0,8.0,8.0
62000186,6.8,7.75,4.0,-1.0,-1.0,-1.0,6.75,7.0,7.75
62000187,4.2,7.75,2.6,-1.0,-1.0,-1.0,8.25,6.5,8.25
62000188,6.6,5.75,4.8,-1.0,-1.0,-1.0,7.75,7.0,8.75
62000189,5.4,7.0,3.4,-1.0,-1.0,-1.0,5.75,5.75,8.5
62000190,6.2,8.25,4.2,-1.0,-1.0,-1.0,7.0,8.75,9.25
62000191,6.4,7.0,4.6,-1.0,-1.0,-1.0,8.0,7.5,7.0
62000192,5.2,5.75,3.8,-1.0,-1.0,-1.0,6.25,7.25,8.5
62000193,7.2,7.25,5.6,-1.0,-1.0,-1.0,8.0,8.5,8.75
62000194,4.6,8.5,3.0,-1.0,-1.0,-1.0,9.0,8.5,7.75
62000195,6.0,5.5,3.4,-1.0,-1.0,-1.0,8.0,6.75,9.25
62000196,7.8,5.75,4.4,5.5,5.0,4.25,-1.0,-1.0,-1.0
62000197,7.4,6.0,3.4,-1.0,-1.0,-1.0,7.0,9.0,7.25
62000198,3.4,5.5,7.8,-1.0,-1.0,-1.0,6.75,4.75,7.75
62000199,3.2,5.0,2.6,-1.0,-1.0,-1.0,7.25,8.25,7.25
62000200,3.6,7.0,2.8,-1.0,-1.0,-1.0,8.0,7.75,7.75
62000201,5.0,5.75,2.4,-1.0,-1.0,-1.0,4.75,6.25,8.25
62000202,9.0,6.75,7.0,8.5,5.0,2.5,-1.0,-1.0,-1.0
62000203,4.0,6.25,3.2,-1.0,-1.0,-1.0,3.5,6.25,8.0
62000204,8.2,5.75,7.2,5.25,4.75,4.0,-1.0,-1.0,-1.0
62000205,8.0,5.0,2.6,7.25,6.75,3.5,-1.0,-1.0,-1.0
62000206,4.6,4.0,5.4,-1.0,-1.0,-1.0,8.5,8.0,9.0
62000207,7.0,6.75,3.6,-1.0,-1.0,-1.0,6.75,7.5,8.75
62000208,6.0,7.75,3.6,-1.0,-1.0,-1.0,7.75,8.25,8.5
62000209,3.0,5.0,2.0,-1.0,-1.0,-1.0,4.25,5.0,5.75
62000210,4.8,7.25,3.0,-1.0,-1.0,-1.0,8.0,6.0,9.75
62000211,5.6,7.75,5.2,-1.0,-1.0,-1.0,10.0,8.25,8.0
62000212,5.8,6.5,3.6,-1.0,-1.0,-1.0,3.25,6.5,7.75
62000213,7.0,6.0,4.2,5.5,4.25,5.0,-1.0,-1.0,-1.0
62000214,4.8,9.0,5.2,-1.0,-1.0,-1.0,8.25,8.25,8.5
62000215,4.6,6.0,4.0,-1.0,-1.0,-1.0,4.25,5.75,8.75
62000216,6.4,7.0,3.4,-1.0,-1.0,-1.0,7.0,5.75,7.0
62000217,-1.0,4.75,-1.0,-1.0,-1.0,-1.0,6.0,6.75,-1.0
62000218,7.0,8.25,4.8,-1.0,-1.0,-1.0,8.25,8.0,9.5
62000219,8.0,7.5,4.8,6.75,8.0,7.25,-1.0,-1.0,-1.0
62000220,7.2,7.25,5.6,4.25,8.25,8.75,-1.0,-1.0,-1.0
62000221,6.0,7.75,3.2,5.25,4.25,5.0,-1.0,-1.0,-1.0
62000222,3.6,4.75,2.6,-1.0,-1.0,-1.0,5.75,7.25,6.75
62000223,4.2,5.5,1.8,-1.0,-1.0,-1.0,6.0,5.5,6.25
62000224,4.4,7.75,2.0,-1.0,-1.0,-1.0,6.25,6.75,8.25
62000225,7.2,7.25,4.6,-1.0,-1.0,-1.0,8.5,8.25,8.75
62000226,-1.0,5.75,-1.0,-1.0,-1.0,-1.0,4.5,4.0,-1.0
62000227,3.6,5.5,3.8,-1.0,-1.0,-1.0,5.5,5.25,6.5
62000228,6.6,8.0,4.4,-1.0,-1.0,-1.0,6.25,6.75,8.0
62000229,4.0,5.0,4.2,-1.0,-1.0,-1.0,7.5,7.75,8.0
62000230,5.6,5.75,4.0,-1.0,-1.0,-1.0,4.75,7.5,8.25
62000231,6.8,6.25,2.4,6.75,6.75,5.5,-1.0,-1.0,-1.0
62000232,6.2,7.5,6.2,7.75,6.25,5.0,-1.0,-1.0,-1.0
62000233,5.8,7.25,4.4,-1.0,-1.0,-1.0,5.5,7.0,7.5
62000234,7.4,9.0,5.2,-1.0,-1.0,-1.0,8.0,8.75,8.75
62000235,6.4,7.75,5.0,-1.0,-1.0,-1.0,6.5,8.0,7.75
62000236,5.4,7.75,3.6,-1.0,-1.0,-1.0,7.5,6.5,7.75
62000237,7.4,7.75,6.0,-1.0,-1.0,-1.0,6.25,6.25,8.25
62000238,5.6,7.25,3.6,-1.0,-1.0,-1.0,7.5,8.25,7.5
62000239,8.0,5.75,4.2,4.75,5.75,5.5,-1.0,-1.0,-1.0
62000240,6.8,5.75,3.4,-1.0,-1.0,-1.0,5.5,6.25,8.0
62000241,-1.0,4.25,-1.0,-1.0,-1.0,-1.0,4.75,5.0,-1.0
62000242,-1.0,4.75,-1.0,-1.0,-1.0,-1.0,7.75,7.75,-1.0
62000243,6.0,5.75,5.4,-1.0,-1.0,-1.0,7.0,7.75,8.0
62000244,7.2,7.0,4.4,-1.0,-1.0,-1.0,8.5,8.75,8.5
62000245,5.0,5.5,2.4,-1.0,-1.0,-1.0,6.75,5.25,5.5
62000246,5.6,6.0,2.2,-1.0,-1.0,-1.0,4.75,5.5,8.0
62000247,3.8,5.5,5.0,-1.0,-1.0,-1.0,4.0,5.0,7.25
62000248,7.0,6.5,6.8,-1.0,-1.0,-1.0,5.5,6.5,8.25
62000249,7.6,7.75,7.4,-1.0,-1.0,-1.0,7.5,7.5,9.0
62000250,5.8,5.5,5.2,3.75,4.25,5.0,-1.0,-1.0,-1.0
62000251,4.8,4.0,3.0,-1.0,-1.0,-1.0,2.5,3.75,6.75
62000252,5.2,7.75,3.4,-1.0,-1.0,-1.0,8.75,8.25,8.25
62000253,5.2,6.25,3.8,-1.0,-1.0,-1.0,8.0,7.0,8.5
62000254,6.0,7.0,3.4,-1.0,-1.0,-1.0,6.5,7.25,8.75
62000255,5.4,7.25,4.4,-1.0,-1.0,-1.0,5.25,6.25,8.5
62000256,6.6,6.75,2.4,-1.0,-1.0,-1.0,6.25,6.25,9.0
62000257,5.4,8.75,3.8,-1.0,-1.0,-1.0,8.5,7.0,9.5
62000258,8.0,7.25,8.2,-1.0,-1.0,-1.0,6.5,7.75,8.75
62000259,2.8,5.5,2.2,-1.0,-1.0,-1.0,4.5,4.25,4.5
62000260,5.4,6.25,3.8,-1.0,-1.0,-1.0,5.75,6.0,7.25
62000261,6.8,7.75,4.8,7.0,5.5,4.0,-1.0,-1.0,-1.0
62000262,6.2,5.75,2.4,3.75,5.75,4.5,-1.0,-1.0,-1.0
62000263,7.4,5.5,3.6,4.75,6.5,3.25,-1.0,-1.0,-1.0
62000264,-1.0,5.0,-1.0,-1.0,-1.0,-1.0,5.0,4.75,-1.0
62000265,4.6,7.0,3.0,-1.0,-1.0,-1.0,5.5,7.0,8.25
62000266,7.6,6.25,4.2,6.75,6.5,3.75,-1.0,-1.0,-1.0
62000267,6.0,5.75,3.4,6.75,6.5,3.25,-1.0,-1.0,-1.0
62000268,8.0,7.25,3.4,-1.0,-1.0,-1.0,7.75,8.0,8.5
62000269,6.4,6.0,3.4,5.25,5.5,3.5,-1.0,-1.0,-1.0
62000270,4.4,6.5,4.6,-1.0,-1.0,-1.0,6.5,6.75,6.25
62000271,-1.0,5.75,-1.0,-1.0,-1.0,-1.0,4.0,4.75,-1.0
62000272,6.2,7.5,3.0,-1.0,-1.0,-1.0,4.75,6.75,8.0
62000273,-1.0,5.5,-1.0,-1.0,-1.0,-1.0,3.5,5.5,-1.0
62000274,7.4,8.25,5.4,-1.0,-1.0,-1.0,5.5,7.5,7.25
62000275,7.4,6.25,3.4,-1.0,-1.0,-1.0,3.75,5.75,7.25
62000276,7.6,7.5,7.0,-1.0,-1.0,-1.0,8.25,8.25,8.75
62000277,-1.0,4.0,-1.0,-1.0,-1.0,-1.0,6.75,6.25,-1.0
62000278,-1.0,5.5,-1.0,-1.0,-1.0,-1.0,6.25,7.75,-1.0
62000279,8.2,8.25,7.8,-1.0,-1.0,-1.0,6.5,7.0,6.25
62000280,-1.0,4.0,-1.0,-1.0,-1.0,-1.0,4.5,5.75,-1.0
62000281,7.0,5.0,3.6,-1.0,-1.0,-1.0,6.5,8.25,8.25
62000282,3.4,5.5,2.8,-1.0,-1.0,-1.0,3.0,5.25,6.25
62000283,5.4,7.0,4.6,-1.0,-1.0,-1.0,7.75,8.25,8.5
62000284,6.0,6.5,-1.0,-1.0,-1.0,-1.0,8.75,-1.0,-1.0
62000285,7.0,6.0,3.6,6.25,6.5,3.0,-1.0,-1.0,-1.0
62000286,3.0,5.25,2.4,-1.0,-1.0,-1.0,5.25,5.25,7.0
62000287,-1.0,4.0,-1.0,-1.0,-1.0,-1.0,2.25,4.25,-1.0
62000288,4.6,5.0,3.2,-1.0,-1.0,-1.0,4.25,6.25,5.25
62000289,4.0,4.0,2.4,-1.0,-1.0,-1.0,3.0,6.25,5.25
62000290,4.4,8.0,2.8,-1.0,-1.0,-1.0,6.25,5.25,8.75
62000291,3.0,4.25,3.2,-1.0,-1.0,-1.0,2.75,-1.0,-1.0
62000292,3.6,7.5,4.6,-1.0,-1.0,-1.0,6.25,6.5,8.0
62000293,5.4,6.75,1.6,-1.0,-1.0,-1.0,6.75,6.75,7.0
62000294,5.0,5.0,1.4,-1.0,-1.0,-1.0,8.0,6.25,8.5
62000295,3.2,6.0,2.2,-1.0,-1.0,-1.0,2.25,4.5,7.5
62000296,6.6,6.0,3.8,6.25,6.5,3.75,-1.0,-1.0,-1.0
62000297,4.6,6.0,7.6,-1.0,-1.0,-1.0,6.75,7.5,8.0
62000298,-1.0,3.25,-1.0,-1.0,-1.0,-1.0,2.75,5.5,-1.0
62000299,5.6,5.0,1.8,-1.0,-1.0,-1.0,7.5,7.25,7.75
62000300,8.2,6.5,6.6,5.75,7.75,8.0,-1.0,-1.0,-1.0
62000301,7.2,7.0,5.6,5.75,7.0,5.0,-1.0,-1.0,-1.0
62000302,8.0,6.5,5.2,7.5,7.75,5.5,-1.0,-1.0,-1.0
62000303,7.4,6.75,5.8,5.5,4.75,4.75,-1.0,-1.0,-1.0
62000304,7.2,6.0,6.4,7.5,7.75,5.5,-1.0,-1.0,-1.0
62000305,7.4,9.25,5.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
62000306,7.2,7.5,6.6,-1.0,-1.0,-1.0,5.0,7.5,8.0
62000307,6.4,7.25,4.8,6.75,4.75,4.5,-1.0,-1.0,-1.0
62000308,7.2,8.5,3.8,5.0,4.5,4.0,-1.0,-1.0,-1.0
62000309,4.8,6.0,2.6,-1.0,-1.0,-1.0,5.5,7.5,9.0
62000310,5.0,6.75,2.8,-1.0,-1.0,-1.0,4.75,5.75,7.25
62000311,7.0,8.25,5.0,-1.0,-1.0,-1.0,6.5,8.0,8.5
62000312,7.4,8.5,7.2,-1.0,-1.0,-1.0,6.75,5.5,6.0
62000313,7.4,5.5,4.0,5.0,5.0,3.5,-1.0,-1.0,-1.0
62000314,6.8,8.5,5.0,6.25,7.0,5.25,-1.0,-1.0,-1.0
62000315,7.6,9.0,4.6,-1.0,-1.0,-1.0,5.25,7.0,8.5
62000316,6.8,8.0,4.8,-1.0,-1.0,-1.0,5.5,6.75,7.5
62000317,6.2,7.5,6.6,-1.0,-1.0,-1.0,8.5,6.75,7.75
62000318,7.2,6.5,6.8,6.0,7.75,8.0,-1.0,-1.0,-1.0
62000319,6.2,8.75,4.0,-1.0,-1.0,-1.0,9.5,9.25,7.5
62000320,3.6,5.75,2.4,-1.0,-1.0,-1.0,3.25,5.25,6.0
62000321,5.8,7.0,4.6,-1.0,-1.0,-1.0,4.0,4.5,7.0
62000322,6.0,5.5,3.0,-1.0,-1.0,-1.0,5.25,5.75,5.75
