ID,Maths,Literature,Foreign_Language,Physics,Chemistry,Biology,History,Geography,Civic_Education
04000001,7.2,8.0,7.8,-1.0,-1.0,-1.0,5.75,7.0,9.0
04000002,8.0,6.75,9.2,-1.0,-1.0,-1.0,8.5,8.5,8.25
04000003,5.0,4.0,2.0,-1.0,-1.0,-1.0,4.75,6.0,6.5
04000004,5.2,5.0,4.2,6.5,6.0,4.0,-1.0,-1.0,-1.0
04000005,5.2,7.0,2.4,-1.0,-1.0,-1.0,6.5,6.25,8.5
04000006,6.4,7.5,3.4,-1.0,-1.0,-1.0,7.5,7.5,8.25
04000007,7.4,6.5,5.0,-1.0,-1.0,-1.0,5.25,6.25,8.25
04000008,5.8,6.0,4.0,-1.0,-1.0,-1.0,6.0,8.25,7.0
04000009,8.0,6.5,7.8,6.75,6.5,5.0,-1.0,-1.0,-1.0
04000010,6.6,8.0,7.0,-1.0,-1.0,-1.0,7.25,7.25,8.25
04000011,8.4,5.0,3.6,6.5,8.0,2.25,-1.0,-1.0,-1.0
04000012,8.6,7.25,6.0,7.0,8.0,5.5,-1.0,-1.0,-1.0
04000013,6.4,5.5,4.0,6.5,8.25,3.75,-1.0,-1.0,-1.0
04000014,7.2,5.75,5.4,5.75,4.25,3.25,-1.0,-1.0,-1.0
04000015,6.4,9.0,7.0,-1.0,-1.0,-1.0,6.0,6.5,8.25
04000016,6.0,8.5,7.8,-1.0,-1.0,-1.0,5.75,8.25,7.25
04000017,7.8,7.0,7.4,7.25,6.5,5.0,-1.0,-1.0,-1.0
04000018,6.6,4.5,3.6,5.25,7.0,3.75,-1.0,-1.0,-1.0
04000019,7.8,7.25,8.2,-1.0,-1.0,-1.0,6.5,6.0,7.0
04000020,7.4,7.25,2.6,-1.0,-1.0,-1.0,7.25,7.0,8.25
04000021,3.6,6.0,3.0,-1.0,-1.0,-1.0,3.0,4.0,6.0
04000022,4.4,6.5,6.4,-1.0,-1.0,-1.0,8.0,5.75,7.5
04000023,3.6,7.0,4.4,-1.0,-1.0,-1.0,6.5,4.25,6.75
04000024,5.8,5.0,3.2,-1.0,-1.0,-1.0,3.75,6.25,7.75
04000025,6.4,6.75,6.6,-1.0,-1.0,-1.0,6.25,6.0,7.75
04000026,8.6,5.25,4.6,5.5,8.25,7.75,-1.0,-1.0,-1.0
04000027,7.0,6.5,7.0,7.75,7.25,4.5,-1.0,-1.0,-1.0
04000028,8.6,7.25,8.6,-1.0,-1.0,-1.0,5.5,6.75,7.5
04000029,6.0,5.0,2.8,-1.0,-1.0,-1.0,4.5,5.75,5.75
04000030,7.0,6.0,6.2,-1.0,-1.0,-1.0,5.25,8.0,7.0
04000031,7.2,6.25,4.6,-1.0,-1.0,-1.0,5.5,5.75,8.75
04000032,8.0,7.5,8.6,-1.0,-1.0,-1.0,5.5,6.25,8.5
04000033,3.4,4.5,2.8,-1.0,-1.0,-1.0,2.25,5.25,6.5
04000034,5.8,7.0,7.4,4.25,5.25,3.75,-1.0,-1.0,-1.0
04000035,7.4,6.75,3.6,8.0,7.25,3.75,-1.0,-1.0,-1.0
04000036,6.8,4.5,5.8,7.25,5.25,3.5,-1.0,-1.0,-1.0
04000037,3.8,5.0,3.2,-1.0,-1.0,-1.0,3.0,4.25,5.75
04000038,8.2,6.5,5.2,7.0,7.75,4.5,-1.0,-1.0,-1.0
04000039,5.0,6.0,3.0,-1.0,-1.0,-1.0,5.75,5.25,9.0
04000040,6.6,6.75,7.2,3.75,8.25,4.25,-1.0,-1.0,-1.0
04000041,5.4,8.5,6.4,-1.0,-1.0,-1.0,9.75,7.25,7.75
04000042,4.0,5.5,2.6,-1.0,-1.0,-1.0,5.25,6.0,5.0
04000043,6.0,6.0,5.2,-1.0,-1.0,-1.0,3.5,5.25,6.75
04000044,8.4,-1.0,-1.0,-1.0,9.0,8.25,-1.0,-1.0,-1.0
04000045,6.4,6.0,7.6,-1.0,-1.0,-1.0,7.25,7.0,8.75
04000046,5.2,7.0,6.8,-1.0,-1.0,-1.0,5.5,5.0,8.0
04000047,8.2,8.5,5.8,-1.0,-1.0,-1.0,7.75,9.25,8.75
04000048,8.0,7.5,6.8,8.5,8.25,5.25,-1.0,-1.0,-1.0
04000049,6.8,5.0,2.2,4.75,5.0,6.0,-1.0,-1.0,-1.0
04000050,5.4,6.25,4.2,-1.0,-1.0,-1.0,8.25,6.75,9.5
04000051,8.6,6.0,6.6,8.25,8.5,6.5,-1.0,-1.0,-1.0
04000052,5.6,6.5,3.0,-1.0,-1.0,-1.0,4.75,4.75,8.0
04000053,4.4,4.5,3.8,-1.0,-1.0,-1.0,5.25,6.25,7.5
04000054,6.2,8.5,8.2,-1.0,-1.0,-1.0,5.5,6.0,7.5
04000055,8.8,7.0,9.4,8.75,7.0,7.5,-1.0,-1.0,-1.0
04000056,7.2,7.0,6.2,-1.0,-1.0,-1.0,7.0,6.0,8.5
04000057,5.6,7.25,4.4,4.5,6.5,6.75,-1.0,-1.0,-1.0
04000058,8.2,5.5,7.0,-1.0,-1.0,-1.0,7.75,6.25,8.0
04000059,7.8,6.75,6.2,7.5,3.25,4.75,-1.0,-1.0,-1.0
04000060,8.2,7.0,6.2,-1.0,-1.0,-1.0,7.25,7.75,8.75
04000061,8.2,7.75,9.2,8.0,8.75,4.75,-1.0,-1.0,-1.0
04000062,8.2,8.25,5.6,-1.0,-1.0,-1.0,7.5,5.5,8.5
04000063,5.4,6.5,3.2,-1.0,-1.0,-1.0,6.25,5.75,8.0
04000064,6.8,8.0,7.0,-1.0,-1.0,-1.0,5.75,5.5,8.0
04000065,7.6,6.5,4.6,-1.0,-1.0,-1.0,8.0,8.0,8.75
04000066,7.6,6.5,7.8,7.5,5.0,5.75,-1.0,-1.0,-1.0
04000067,6.4,5.5,3.0,4.75,7.25,3.5,-1.0,-1.0,-1.0
04000068,7.4,7.0,7.6,-1.0,-1.0,-1.0,7.25,5.75,7.5
04000069,8.2,8.5,7.2,-1.0,-1.0,-1.0,8.75,7.5,8.5
04000070,9.0,6.25,9.2,9.5,5.5,5.0,-1.0,-1.0,-1.0
04000071,7.6,8.0,7.6,6.0,6.5,5.75,-1.0,-1.0,-1.0
04000072,7.0,7.0,5.8,4.0,6.25,4.5,-1.0,-1.0,-1.0
04000073,2.4,6.75,2.0,-1.0,-1.0,-1.0,6.0,7.25,7.75
04000074,8.6,6.75,5.8,8.25,8.25,5.75,-1.0,-1.0,-1.0
04000075,5.8,6.0,3.0,4.25,5.0,3.5,-1.0,-1.0,-1.0
04000076,6.2,6.75,3.4,5.75,4.5,4.5,-1.0,-1.0,-1.0
04000077,6.8,4.0,5.8,3.0,5.5,3.0,-1.0,-1.0,-1.0
04000078,6.4,5.0,4.6,-1.0,-1.0,-1.0,3.5,5.25,6.5
04000079,7.0,5.5,4.4,6.75,8.25,3.5,-1.0,-1.0,-1.0
